timestamp,turbineId,line,power,windSpeed,dailyGeneration,state
2026-06-09T05:26:56.939Z,WT-029,L5,1.34,6.84,0.5057,运行
2026-06-09T05:26:56.939Z,WT-030,L5,1.90,9.41,0.4861,运行
2026-06-09T05:26:59.942Z,WT-001,L1,1.48,9.61,0.4957,运行
2026-06-09T05:26:59.942Z,WT-002,L1,1.45,3.07,0.5320,运行
2026-06-09T05:26:59.942Z,WT-003,L1,1.73,11.39,0.5130,运行
2026-06-09T05:26:59.942Z,WT-004,L1,1.66,9.15,0.4798,运行
2026-06-09T05:26:59.942Z,WT-005,L1,1.56,8.43,0.4848,运行
2026-06-09T05:26:59.942Z,WT-006,L1,1.23,6.05,0.4753,运行
2026-06-09T05:26:59.942Z,WT-007,L2,1.68,11.90,0.4987,运行
2026-06-09T05:26:59.942Z,WT-008,L2,1.81,13.32,0.5252,运行
2026-06-09T05:26:59.942Z,WT-009,L2,1.76,11.65,0.5378,运行
2026-06-09T05:26:59.942Z,WT-010,L2,1.42,4.87,0.5368,运行
2026-06-09T05:26:59.942Z,WT-011,L2,1.49,10.84,0.4909,运行
2026-06-09T05:26:59.942Z,WT-012,L2,1.55,6.65,0.5348,运行
2026-06-09T05:26:59.942Z,WT-013,L3,1.62,9.31,0.5586,运行
2026-06-09T05:26:59.942Z,WT-014,L3,0.00,5.43,0.4388,停机
2026-06-09T05:26:59.942Z,WT-015,L3,1.47,7.15,0.5019,运行
2026-06-09T05:26:59.942Z,WT-016,L3,1.41,6.12,0.5347,运行
2026-06-09T05:26:59.942Z,WT-017,L3,1.49,5.53,0.5133,运行
2026-06-09T05:26:59.942Z,WT-018,L3,1.58,13.79,0.5333,运行
2026-06-09T05:26:59.942Z,WT-019,L4,1.52,7.16,0.4804,运行
2026-06-09T05:26:59.942Z,WT-020,L4,1.24,3.52,0.5266,运行
2026-06-09T05:26:59.942Z,WT-021,L4,1.77,13.24,0.4980,运行
2026-06-09T05:26:59.942Z,WT-022,L4,1.35,7.47,0.4925,运行
2026-06-09T05:26:59.942Z,WT-023,L4,1.54,8.46,0.4618,运行
2026-06-09T05:26:59.942Z,WT-024,L4,1.71,11.21,0.5073,运行
2026-06-09T05:26:59.942Z,WT-025,L5,1.52,3.26,0.5207,运行
2026-06-09T05:26:59.942Z,WT-026,L5,1.60,12.91,0.5390,运行
2026-06-09T05:26:59.942Z,WT-027,L5,1.65,10.79,0.5038,运行
2026-06-09T05:26:59.942Z,WT-028,L5,0.00,6.80,0.3465,停机
2026-06-09T05:26:59.942Z,WT-029,L5,1.35,7.72,0.5169,运行
2026-06-09T05:26:59.942Z,WT-030,L5,1.95,11.31,0.5023,运行
2026-06-09T05:27:02.948Z,WT-001,L1,1.60,11.19,0.5090,运行
2026-06-09T05:27:02.948Z,WT-002,L1,1.54,11.92,0.5448,运行
2026-06-09T05:27:02.948Z,WT-003,L1,1.64,7.39,0.5267,运行
2026-06-09T05:27:02.948Z,WT-004,L1,1.55,6.21,0.4927,运行
2026-06-09T05:27:02.948Z,WT-005,L1,1.48,6.17,0.4972,运行
2026-06-09T05:27:02.948Z,WT-006,L1,1.12,4.69,0.4846,运行
2026-06-09T05:27:02.948Z,WT-007,L2,1.82,14.78,0.5138,运行
2026-06-09T05:27:02.948Z,WT-008,L2,1.60,4.21,0.5385,运行
2026-06-09T05:27:02.948Z,WT-009,L2,1.75,12.01,0.5524,运行
2026-06-09T05:27:02.948Z,WT-010,L2,1.24,5.16,0.5472,运行
2026-06-09T05:27:02.948Z,WT-011,L2,1.70,12.58,0.5051,运行
2026-06-09T05:27:02.948Z,WT-012,L2,1.58,9.59,0.5480,运行
2026-06-09T05:27:02.948Z,WT-013,L3,1.63,8.23,0.5722,运行
2026-06-09T05:27:02.948Z,WT-014,L3,0.00,5.70,0.4388,停机
2026-06-09T05:27:02.948Z,WT-015,L3,1.26,3.78,0.5124,运行
2026-06-09T05:27:02.948Z,WT-016,L3,1.21,3.05,0.5448,运行
2026-06-09T05:27:02.948Z,WT-017,L3,1.48,8.74,0.5257,运行
2026-06-09T05:27:02.948Z,WT-018,L3,1.54,7.17,0.5462,运行
2026-06-09T05:27:02.948Z,WT-019,L4,1.44,5.02,0.4924,运行
2026-06-09T05:27:02.948Z,WT-020,L4,1.37,9.15,0.5380,运行
2026-06-09T05:27:02.948Z,WT-021,L4,1.88,14.69,0.5137,运行
2026-06-09T05:27:02.948Z,WT-022,L4,1.23,4.90,0.5027,运行
2026-06-09T05:27:02.948Z,WT-023,L4,1.79,14.37,0.4768,运行
2026-06-09T05:27:02.948Z,WT-024,L4,1.60,7.72,0.5207,运行
2026-06-09T05:27:02.948Z,WT-025,L5,1.67,12.75,0.5346,运行
2026-06-09T05:27:02.948Z,WT-026,L5,1.75,13.77,0.5536,运行
2026-06-09T05:27:02.948Z,WT-027,L5,1.62,9.08,0.5173,运行
2026-06-09T05:27:02.948Z,WT-028,L5,0.00,3.42,0.3465,停机
2026-06-09T05:27:02.948Z,WT-029,L5,1.43,7.52,0.5288,运行
2026-06-09T05:27:02.948Z,WT-030,L5,1.96,13.16,0.5187,运行
2026-06-09T05:27:05.958Z,WT-001,L1,1.57,9.14,0.5221,运行
2026-06-09T05:27:05.958Z,WT-002,L1,1.49,9.28,0.5572,运行
2026-06-09T05:27:05.958Z,WT-003,L1,1.83,13.84,0.5419,运行
2026-06-09T05:27:05.958Z,WT-004,L1,1.77,13.15,0.5074,运行
2026-06-09T05:27:05.958Z,WT-005,L1,1.46,9.19,0.5093,运行
2026-06-09T05:27:05.958Z,WT-006,L1,1.50,14.01,0.4971,运行
2026-06-09T05:27:05.958Z,WT-007,L2,1.61,7.21,0.5273,运行
2026-06-09T05:27:05.958Z,WT-008,L2,1.65,8.80,0.5523,运行
2026-06-09T05:27:05.958Z,WT-009,L2,1.52,6.37,0.5651,运行
2026-06-09T05:27:05.958Z,WT-010,L2,1.26,5.99,0.5577,运行
2026-06-09T05:27:05.958Z,WT-011,L2,1.66,9.11,0.5189,运行
2026-06-09T05:27:05.958Z,WT-012,L2,1.61,10.29,0.5614,运行
2026-06-09T05:27:05.958Z,WT-013,L3,1.43,3.76,0.5841,运行
2026-06-09T05:27:05.958Z,WT-014,L3,0.00,10.53,0.4388,停机
2026-06-09T05:27:05.958Z,WT-015,L3,1.36,9.93,0.5237,运行
2026-06-09T05:27:05.958Z,WT-016,L3,1.09,3.02,0.5538,运行
2026-06-09T05:27:05.958Z,WT-017,L3,1.30,4.95,0.5365,运行
2026-06-09T05:27:05.958Z,WT-018,L3,1.57,10.27,0.5593,运行
2026-06-09T05:27:05.958Z,WT-019,L4,1.59,11.91,0.5057,运行
2026-06-09T05:27:05.958Z,WT-020,L4,1.55,11.60,0.5509,运行
2026-06-09T05:27:05.958Z,WT-021,L4,1.56,5.02,0.5267,运行
2026-06-09T05:27:05.958Z,WT-022,L4,1.29,7.62,0.5135,运行
2026-06-09T05:27:05.958Z,WT-023,L4,1.58,4.21,0.4899,运行
2026-06-09T05:27:05.958Z,WT-024,L4,1.76,11.67,0.5353,运行
2026-06-09T05:27:05.958Z,WT-025,L5,1.76,12.91,0.5493,运行
2026-06-09T05:27:05.958Z,WT-026,L5,1.86,11.98,0.5691,运行
2026-06-09T05:27:05.958Z,WT-027,L5,1.38,5.05,0.5288,运行
2026-06-09T05:27:05.958Z,WT-028,L5,0.00,10.61,0.3465,停机
2026-06-09T05:27:05.958Z,WT-029,L5,1.47,7.21,0.5411,运行
2026-06-09T05:27:05.958Z,WT-030,L5,2.04,14.68,0.5357,运行
2026-06-09T05:27:08.965Z,WT-001,L1,1.51,5.89,0.5347,运行
2026-06-09T05:27:08.965Z,WT-002,L1,1.52,9.40,0.5699,运行
2026-06-09T05:27:08.965Z,WT-003,L1,1.72,8.40,0.5563,运行
2026-06-09T05:27:08.965Z,WT-004,L1,1.62,7.82,0.5209,运行
2026-06-09T05:27:08.965Z,WT-005,L1,1.25,3.21,0.5198,运行
2026-06-09T05:27:08.965Z,WT-006,L1,1.39,5.30,0.5087,运行
2026-06-09T05:27:08.965Z,WT-007,L2,1.69,12.44,0.5413,运行
2026-06-09T05:27:08.965Z,WT-008,L2,1.77,11.82,0.5670,运行
2026-06-09T05:27:08.965Z,WT-009,L2,1.62,10.86,0.5786,运行
2026-06-09T05:27:08.965Z,WT-010,L2,1.50,11.67,0.5702,运行
2026-06-09T05:27:08.965Z,WT-011,L2,1.57,5.86,0.5320,运行
2026-06-09T05:27:08.965Z,WT-012,L2,1.84,14.60,0.5767,运行
2026-06-09T05:27:08.965Z,WT-013,L3,1.33,6.26,0.5952,运行
2026-06-09T05:27:08.965Z,WT-014,L3,0.00,11.75,0.4388,停机
2026-06-09T05:27:08.965Z,WT-015,L3,1.18,4.22,0.5336,运行
2026-06-09T05:27:08.965Z,WT-016,L3,1.34,11.90,0.5650,运行
2026-06-09T05:27:08.965Z,WT-017,L3,1.26,6.88,0.5470,运行
2026-06-09T05:27:08.965Z,WT-018,L3,1.48,7.59,0.5716,运行
2026-06-09T05:27:08.965Z,WT-019,L4,1.53,7.59,0.5184,运行
2026-06-09T05:27:08.965Z,WT-020,L4,1.62,11.83,0.5644,运行
2026-06-09T05:27:08.965Z,WT-021,L4,1.39,3.49,0.5383,运行
2026-06-09T05:27:08.965Z,WT-022,L4,1.60,14.22,0.5268,运行
2026-06-09T05:27:08.965Z,WT-023,L4,1.42,5.08,0.5018,运行
2026-06-09T05:27:08.965Z,WT-024,L4,1.61,7.64,0.5488,运行
2026-06-09T05:27:08.965Z,WT-025,L5,1.56,5.95,0.5623,运行
2026-06-09T05:27:08.965Z,WT-026,L5,1.74,7.05,0.5836,运行
2026-06-09T05:27:08.965Z,WT-027,L5,1.58,11.48,0.5420,运行
2026-06-09T05:27:08.965Z,WT-028,L5,0.00,14.55,0.3465,停机
2026-06-09T05:27:08.965Z,WT-029,L5,1.66,13.78,0.5549,运行
2026-06-09T05:27:08.965Z,WT-030,L5,1.67,3.85,0.5496,运行
2026-06-09T05:27:11.971Z,WT-001,L1,1.53,9.22,0.5474,运行
2026-06-09T05:27:11.971Z,WT-002,L1,1.76,13.65,0.5846,运行
2026-06-09T05:27:11.971Z,WT-003,L1,1.82,14.33,0.5714,运行
2026-06-09T05:27:11.971Z,WT-004,L1,1.36,3.47,0.5323,运行
2026-06-09T05:27:11.971Z,WT-005,L1,1.42,10.02,0.5316,运行
2026-06-09T05:27:11.971Z,WT-006,L1,1.54,13.16,0.5215,运行
2026-06-09T05:27:11.971Z,WT-007,L2,1.73,10.63,0.5558,运行
2026-06-09T05:27:11.971Z,WT-008,L2,1.55,4.88,0.5799,运行
2026-06-09T05:27:11.971Z,WT-009,L2,1.53,6.34,0.5913,运行
2026-06-09T05:27:11.971Z,WT-010,L2,1.28,3.44,0.5808,运行
2026-06-09T05:27:11.971Z,WT-011,L2,1.32,4.52,0.5430,运行
2026-06-09T05:27:11.971Z,WT-012,L2,1.51,3.43,0.5893,运行
2026-06-09T05:27:11.971Z,WT-013,L3,1.16,3.84,0.6048,运行
2026-06-09T05:27:11.971Z,WT-014,L3,0.00,7.93,0.4388,停机
2026-06-09T05:27:11.971Z,WT-015,L3,1.38,11.56,0.5451,运行
2026-06-09T05:27:11.971Z,WT-016,L3,1.42,9.96,0.5768,运行
2026-06-09T05:27:11.971Z,WT-017,L3,1.42,10.15,0.5588,运行
2026-06-09T05:27:11.971Z,WT-018,L3,1.43,7.50,0.5835,运行
2026-06-09T05:27:11.971Z,WT-019,L4,1.58,10.82,0.5316,运行
2026-06-09T05:27:11.971Z,WT-020,L4,1.36,3.28,0.5757,运行
2026-06-09T05:27:11.971Z,WT-021,L4,1.34,7.30,0.5494,运行
2026-06-09T05:27:11.971Z,WT-022,L4,1.73,13.93,0.5412,运行
2026-06-09T05:27:11.971Z,WT-023,L4,1.38,5.92,0.5132,运行
2026-06-09T05:27:11.971Z,WT-024,L4,1.61,8.36,0.5622,运行
2026-06-09T05:27:11.971Z,WT-025,L5,1.50,6.99,0.5747,运行
2026-06-09T05:27:11.971Z,WT-026,L5,1.72,8.60,0.5979,运行
2026-06-09T05:27:11.971Z,WT-027,L5,1.76,12.68,0.5567,运行
2026-06-09T05:27:11.971Z,WT-028,L5,0.00,14.43,0.3465,停机
2026-06-09T05:27:11.971Z,WT-029,L5,1.57,6.68,0.5680,运行
2026-06-09T05:27:11.971Z,WT-030,L5,1.53,5.10,0.5623,运行
2026-06-09T05:27:14.973Z,WT-001,L1,1.55,8.57,0.5603,运行
2026-06-09T05:27:14.973Z,WT-002,L1,1.68,7.09,0.5986,运行
2026-06-09T05:27:14.973Z,WT-003,L1,1.71,7.58,0.5857,运行
2026-06-09T05:27:14.973Z,WT-004,L1,1.57,13.82,0.5453,运行
2026-06-09T05:27:14.973Z,WT-005,L1,1.34,7.04,0.5428,运行
2026-06-09T05:27:14.973Z,WT-006,L1,1.56,7.58,0.5345,运行
2026-06-09T05:27:14.973Z,WT-007,L2,1.63,6.55,0.5693,运行
2026-06-09T05:27:14.973Z,WT-008,L2,1.71,14.52,0.5942,运行
2026-06-09T05:27:14.973Z,WT-009,L2,1.47,8.50,0.6036,运行
2026-06-09T05:27:14.973Z,WT-010,L2,1.31,6.03,0.5918,运行
2026-06-09T05:27:14.973Z,WT-011,L2,1.48,11.58,0.5553,运行
2026-06-09T05:27:14.973Z,WT-012,L2,1.70,12.30,0.6035,运行
2026-06-09T05:27:14.973Z,WT-013,L3,1.05,3.22,0.6136,运行
2026-06-09T05:27:14.973Z,WT-014,L3,0.00,14.01,0.4388,停机
2026-06-09T05:27:14.973Z,WT-015,L3,1.57,11.57,0.5582,运行
2026-06-09T05:27:14.973Z,WT-016,L3,1.37,6.84,0.5883,运行
2026-06-09T05:27:14.973Z,WT-017,L3,1.33,6.40,0.5699,运行
2026-06-09T05:27:14.973Z,WT-018,L3,1.59,11.69,0.5968,运行
2026-06-09T05:27:14.973Z,WT-019,L4,1.36,3.01,0.5429,运行
2026-06-09T05:27:14.973Z,WT-020,L4,1.35,8.12,0.5870,运行
2026-06-09T05:27:14.973Z,WT-021,L4,1.46,8.77,0.5616,运行
2026-06-09T05:27:14.973Z,WT-022,L4,1.79,10.70,0.5562,运行
2026-06-09T05:27:14.973Z,WT-023,L4,1.65,14.41,0.5270,运行
2026-06-09T05:27:14.973Z,WT-024,L4,1.50,5.64,0.5747,运行
2026-06-09T05:27:14.973Z,WT-025,L5,1.62,11.68,0.5882,运行
2026-06-09T05:27:14.973Z,WT-026,L5,1.67,8.23,0.6118,运行
2026-06-09T05:27:14.973Z,WT-027,L5,1.52,5.73,0.5693,运行
2026-06-09T05:27:14.973Z,WT-028,L5,0.00,7.67,0.3465,停机
2026-06-09T05:27:14.973Z,WT-029,L5,1.64,9.22,0.5817,运行
2026-06-09T05:27:14.973Z,WT-030,L5,1.54,10.34,0.5752,运行
2026-06-09T05:27:17.973Z,WT-001,L1,1.50,8.69,0.5728,运行
2026-06-09T05:27:17.973Z,WT-002,L1,1.80,13.24,0.6136,运行
2026-06-09T05:27:17.973Z,WT-003,L1,1.66,8.31,0.5995,运行
2026-06-09T05:27:17.973Z,WT-004,L1,1.64,10.29,0.5590,运行
2026-06-09T05:27:17.973Z,WT-005,L1,1.16,3.49,0.5524,运行
2026-06-09T05:27:17.973Z,WT-006,L1,1.65,10.65,0.5483,运行
2026-06-09T05:27:17.973Z,WT-007,L2,1.37,4.41,0.5808,运行
2026-06-09T05:27:17.973Z,WT-008,L2,1.70,11.50,0.6083,运行
2026-06-09T05:27:17.973Z,WT-009,L2,1.57,10.75,0.6167,运行
2026-06-09T05:27:17.973Z,WT-010,L2,1.33,7.37,0.6028,运行
2026-06-09T05:27:17.973Z,WT-011,L2,1.75,14.33,0.5699,运行
2026-06-09T05:27:17.973Z,WT-012,L2,1.90,14.28,0.6193,运行
2026-06-09T05:27:17.973Z,WT-013,L3,1.09,8.05,0.6227,运行
2026-06-09T05:27:17.973Z,WT-014,L3,0.00,14.61,0.4388,停机
2026-06-09T05:27:17.973Z,WT-015,L3,1.48,6.79,0.5705,运行
2026-06-09T05:27:17.973Z,WT-016,L3,1.40,6.89,0.5999,运行
2026-06-09T05:27:17.973Z,WT-017,L3,1.26,5.71,0.5804,运行
2026-06-09T05:27:17.973Z,WT-018,L3,1.50,8.19,0.6092,运行
2026-06-09T05:27:17.973Z,WT-019,L4,1.56,13.22,0.5559,运行
2026-06-09T05:27:17.973Z,WT-020,L4,1.28,4.40,0.5977,运行
2026-06-09T05:27:17.973Z,WT-021,L4,1.53,10.81,0.5743,运行
2026-06-09T05:27:17.973Z,WT-022,L4,1.75,9.45,0.5707,运行
2026-06-09T05:27:17.973Z,WT-023,L4,1.38,4.34,0.5385,运行
2026-06-09T05:27:17.973Z,WT-024,L4,1.49,8.98,0.5871,运行
2026-06-09T05:27:17.973Z,WT-025,L5,1.36,3.10,0.5996,运行
2026-06-09T05:27:17.973Z,WT-026,L5,1.49,6.21,0.6242,运行
2026-06-09T05:27:17.973Z,WT-027,L5,1.31,3.11,0.5803,运行
2026-06-09T05:27:17.973Z,WT-028,L5,0.00,4.49,0.3465,停机
2026-06-09T05:27:17.973Z,WT-029,L5,1.78,14.27,0.5965,运行
2026-06-09T05:27:17.973Z,WT-030,L5,1.40,6.74,0.5868,运行
2026-06-09T05:27:20.974Z,WT-001,L1,1.37,4.48,0.5842,运行
2026-06-09T05:27:20.974Z,WT-002,L1,1.49,3.13,0.6260,运行
2026-06-09T05:27:20.974Z,WT-003,L1,1.66,8.20,0.6133,运行
2026-06-09T05:27:20.974Z,WT-004,L1,1.63,8.61,0.5726,运行
2026-06-09T05:27:20.974Z,WT-005,L1,1.23,9.26,0.5627,运行
2026-06-09T05:27:20.974Z,WT-006,L1,1.50,7.06,0.5608,运行
2026-06-09T05:27:20.974Z,WT-007,L2,1.46,9.58,0.5929,运行
2026-06-09T05:27:20.974Z,WT-008,L2,1.49,4.67,0.6208,运行
2026-06-09T05:27:20.974Z,WT-009,L2,1.71,10.75,0.6309,运行
2026-06-09T05:27:20.974Z,WT-010,L2,1.49,12.47,0.6153,运行
2026-06-09T05:27:20.974Z,WT-011,L2,1.64,8.13,0.5836,运行
2026-06-09T05:27:20.974Z,WT-012,L2,1.59,3.84,0.6326,运行
2026-06-09T05:27:20.974Z,WT-013,L3,1.29,11.04,0.6334,运行
2026-06-09T05:27:20.974Z,WT-014,L3,0.00,9.23,0.4388,停机
2026-06-09T05:27:20.974Z,WT-015,L3,1.54,11.13,0.5833,运行
2026-06-09T05:27:20.974Z,WT-016,L3,1.42,6.89,0.6118,运行
2026-06-09T05:27:20.974Z,WT-017,L3,1.40,9.15,0.5921,运行
2026-06-09T05:27:20.974Z,WT-018,L3,1.62,9.99,0.6227,运行
2026-06-09T05:27:20.974Z,WT-019,L4,1.68,10.61,0.5699,运行
2026-06-09T05:27:20.974Z,WT-020,L4,1.41,11.12,0.6094,运行
2026-06-09T05:27:20.974Z,WT-021,L4,1.39,5.35,0.5859,运行
2026-06-09T05:27:20.974Z,WT-022,L4,1.65,9.51,0.5845,运行
2026-06-09T05:27:20.974Z,WT-023,L4,1.29,4.25,0.5493,运行
2026-06-09T05:27:20.974Z,WT-024,L4,1.52,7.88,0.5998,运行
2026-06-09T05:27:20.974Z,WT-025,L5,1.22,3.37,0.6097,运行
2026-06-09T05:27:20.974Z,WT-026,L5,1.63,13.36,0.6378,运行
2026-06-09T05:27:20.974Z,WT-027,L5,1.40,9.77,0.5919,运行
2026-06-09T05:27:20.974Z,WT-028,L5,0.00,3.19,0.3465,停机
2026-06-09T05:27:20.974Z,WT-029,L5,1.74,11.21,0.6110,运行
2026-06-09T05:27:20.974Z,WT-030,L5,1.48,8.59,0.5992,运行
2026-06-09T05:27:23.978Z,WT-001,L1,1.60,12.30,0.5976,运行
2026-06-09T05:27:23.978Z,WT-002,L1,1.37,3.85,0.6374,运行
2026-06-09T05:27:23.978Z,WT-003,L1,1.60,6.95,0.6267,运行
2026-06-09T05:27:23.978Z,WT-004,L1,1.57,8.17,0.5857,运行
2026-06-09T05:27:23.978Z,WT-005,L1,1.24,7.80,0.5730,运行
2026-06-09T05:27:23.978Z,WT-006,L1,1.76,14.24,0.5754,运行
2026-06-09T05:27:23.978Z,WT-007,L2,1.66,14.49,0.6068,运行
2026-06-09T05:27:23.978Z,WT-008,L2,1.71,12.27,0.6350,运行
2026-06-09T05:27:23.978Z,WT-009,L2,1.79,13.68,0.6458,运行
2026-06-09T05:27:23.978Z,WT-010,L2,1.75,14.02,0.6298,运行
2026-06-09T05:27:23.978Z,WT-011,L2,1.67,10.41,0.5975,运行
2026-06-09T05:27:23.978Z,WT-012,L2,1.67,9.22,0.6465,运行
2026-06-09T05:27:23.978Z,WT-013,L3,1.14,3.79,0.6429,运行
2026-06-09T05:27:23.978Z,WT-014,L3,0.00,8.90,0.4388,停机
2026-06-09T05:27:23.978Z,WT-015,L3,1.74,13.73,0.5978,运行
2026-06-09T05:27:23.978Z,WT-016,L3,1.60,13.89,0.6251,运行
2026-06-09T05:27:23.978Z,WT-017,L3,1.57,10.19,0.6052,运行
2026-06-09T05:27:23.978Z,WT-018,L3,1.60,7.56,0.6361,运行
2026-06-09T05:27:23.978Z,WT-019,L4,1.86,12.67,0.5854,运行
2026-06-09T05:27:23.978Z,WT-020,L4,1.68,13.50,0.6234,运行
2026-06-09T05:27:23.978Z,WT-021,L4,1.45,8.81,0.5980,运行
2026-06-09T05:27:23.978Z,WT-022,L4,1.38,3.43,0.5960,运行
2026-06-09T05:27:23.978Z,WT-023,L4,1.48,10.13,0.5616,运行
2026-06-09T05:27:23.978Z,WT-024,L4,1.45,6.09,0.6118,运行
2026-06-09T05:27:23.978Z,WT-025,L5,1.45,13.93,0.6218,运行
2026-06-09T05:27:23.978Z,WT-026,L5,1.79,11.84,0.6527,运行
2026-06-09T05:27:23.978Z,WT-027,L5,1.52,9.79,0.6046,运行
2026-06-09T05:27:23.978Z,WT-028,L5,0.00,9.02,0.3465,停机
2026-06-09T05:27:23.978Z,WT-029,L5,1.67,8.10,0.6249,运行
2026-06-09T05:27:23.978Z,WT-030,L5,1.66,12.07,0.6130,运行
2026-06-09T05:27:26.986Z,WT-001,L1,1.82,13.16,0.6127,运行
2026-06-09T05:27:26.986Z,WT-002,L1,1.56,13.45,0.6504,运行
2026-06-09T05:27:26.986Z,WT-003,L1,1.53,6.97,0.6394,运行
2026-06-09T05:27:26.986Z,WT-004,L1,1.57,10.30,0.5988,运行
2026-06-09T05:27:26.986Z,WT-005,L1,1.47,13.20,0.5853,运行
2026-06-09T05:27:26.986Z,WT-006,L1,1.78,10.29,0.5903,运行
2026-06-09T05:27:26.986Z,WT-007,L2,1.55,5.75,0.6197,运行
2026-06-09T05:27:26.986Z,WT-008,L2,1.63,7.25,0.6486,运行
2026-06-09T05:27:26.986Z,WT-009,L2,1.79,10.86,0.6608,运行
2026-06-09T05:27:26.986Z,WT-010,L2,1.52,5.51,0.6425,运行
2026-06-09T05:27:26.986Z,WT-011,L2,1.72,9.84,0.6118,运行
2026-06-09T05:27:26.986Z,WT-012,L2,1.51,6.57,0.6591,运行
2026-06-09T05:27:26.986Z,WT-013,L3,1.16,7.56,0.6526,运行
2026-06-09T05:27:26.986Z,WT-014,L3,0.00,9.05,0.4388,停机
2026-06-09T05:27:26.986Z,WT-015,L3,1.66,10.08,0.6117,运行
2026-06-09T05:27:26.986Z,WT-016,L3,1.43,4.08,0.6370,运行
2026-06-09T05:27:26.986Z,WT-017,L3,1.54,9.29,0.6180,运行
2026-06-09T05:27:26.986Z,WT-018,L3,1.78,13.81,0.6509,运行
2026-06-09T05:27:26.986Z,WT-019,L4,1.72,9.27,0.5997,运行
2026-06-09T05:27:26.986Z,WT-020,L4,1.88,14.57,0.6391,运行
2026-06-09T05:27:26.986Z,WT-021,L4,1.51,9.76,0.6106,运行
2026-06-09T05:27:26.986Z,WT-022,L4,1.61,13.92,0.6094,运行
2026-06-09T05:27:26.986Z,WT-023,L4,1.69,11.69,0.5757,运行
2026-06-09T05:27:26.986Z,WT-024,L4,1.60,11.31,0.6252,运行
2026-06-09T05:27:26.986Z,WT-025,L5,1.35,5.97,0.6331,运行
2026-06-09T05:27:26.986Z,WT-026,L5,1.76,8.29,0.6674,运行
2026-06-09T05:27:26.986Z,WT-027,L5,1.29,3.88,0.6153,运行
2026-06-09T05:27:26.986Z,WT-028,L5,0.00,8.30,0.3465,停机
2026-06-09T05:27:26.986Z,WT-029,L5,1.57,6.89,0.6380,运行
2026-06-09T05:27:26.986Z,WT-030,L5,1.70,11.06,0.6272,运行
2026-06-09T05:27:29.998Z,WT-001,L1,1.83,11.05,0.6280,运行
2026-06-09T05:27:29.998Z,WT-002,L1,1.35,5.44,0.6617,运行
2026-06-09T05:27:29.998Z,WT-003,L1,1.44,7.84,0.6514,运行
2026-06-09T05:27:29.998Z,WT-004,L1,1.66,9.51,0.6126,运行
2026-06-09T05:27:29.998Z,WT-005,L1,1.59,12.45,0.5985,运行
2026-06-09T05:27:29.998Z,WT-006,L1,1.73,9.50,0.6047,运行
2026-06-09T05:27:29.998Z,WT-007,L2,1.80,14.31,0.6347,运行
2026-06-09T05:27:29.998Z,WT-008,L2,1.72,11.27,0.6629,运行
2026-06-09T05:27:29.998Z,WT-009,L2,1.61,6.65,0.6742,运行
2026-06-09T05:27:29.998Z,WT-010,L2,1.35,3.29,0.6538,运行
2026-06-09T05:27:29.998Z,WT-011,L2,1.70,10.60,0.6260,运行
2026-06-09T05:27:29.998Z,WT-012,L2,1.58,10.12,0.6722,运行
2026-06-09T05:27:29.998Z,WT-013,L3,1.41,11.79,0.6643,运行
2026-06-09T05:27:29.998Z,WT-014,L3,0.00,14.06,0.4388,停机
2026-06-09T05:27:29.998Z,WT-015,L3,1.73,12.61,0.6261,运行
2026-06-09T05:27:29.998Z,WT-016,L3,1.64,12.42,0.6507,运行
2026-06-09T05:27:29.998Z,WT-017,L3,1.60,11.24,0.6313,运行
2026-06-09T05:27:29.998Z,WT-018,L3,1.56,6.73,0.6639,运行
2026-06-09T05:27:29.998Z,WT-019,L4,1.84,13.68,0.6151,运行
2026-06-09T05:27:29.998Z,WT-020,L4,1.78,10.31,0.6539,运行
2026-06-09T05:27:29.998Z,WT-021,L4,1.58,9.87,0.6237,运行
2026-06-09T05:27:29.998Z,WT-022,L4,1.39,3.97,0.6210,运行
2026-06-09T05:27:29.998Z,WT-023,L4,1.76,13.07,0.5903,运行
2026-06-09T05:27:29.998Z,WT-024,L4,1.79,12.80,0.6401,运行
2026-06-09T05:27:29.998Z,WT-025,L5,1.46,11.81,0.6452,运行
2026-06-09T05:27:29.998Z,WT-026,L5,1.53,4.38,0.6802,运行
2026-06-09T05:27:29.998Z,WT-027,L5,1.61,13.91,0.6288,运行
2026-06-09T05:27:29.998Z,WT-028,L5,0.00,9.10,0.3465,停机
2026-06-09T05:27:29.998Z,WT-029,L5,1.75,13.97,0.6526,运行
2026-06-09T05:27:29.998Z,WT-030,L5,1.74,11.24,0.6417,运行
2026-06-09T05:27:33.010Z,WT-001,L1,1.53,3.99,0.6407,运行
2026-06-09T05:27:33.010Z,WT-002,L1,1.24,4.94,0.6720,运行
2026-06-09T05:27:33.010Z,WT-003,L1,1.70,14.00,0.6656,运行
2026-06-09T05:27:33.010Z,WT-004,L1,1.64,10.20,0.6263,运行
2026-06-09T05:27:33.010Z,WT-005,L1,1.83,14.78,0.6138,运行
2026-06-09T05:27:33.010Z,WT-006,L1,1.84,13.20,0.6200,运行
2026-06-09T05:27:33.010Z,WT-007,L2,1.82,9.68,0.6498,运行
2026-06-09T05:27:33.010Z,WT-008,L2,1.92,14.96,0.6789,运行
